gene	tpm
ENSG00000069812	9.974
ENSG00000069849	70.925
ENSG00000069869	5.622
ENSG00000069943	11.728
ENSG00000069956	21.856
ENSG00000069966	23.772
ENSG00000069974	20.637
ENSG00000069998	25.341
ENSG00000070010	80.543
ENSG00000070018	11.844
ENSG00000070019	0.295
ENSG00000070031	0.246
ENSG00000070047	5.404
ENSG00000070061	28.761
ENSG00000070081	92.937
ENSG00000070087	97.769
ENSG00000070159	13.917
ENSG00000070182	17.776
ENSG00000070190	47.363
ENSG00000070193	0.208
ENSG00000070214	28.718
ENSG00000070269	22.997
ENSG00000070366	27.966
ENSG00000070367	39.755
ENSG00000070371	14.902
ENSG00000070388	0.464
ENSG00000070404	19.03
ENSG00000070413	30.627
ENSG00000070423	46.676
ENSG00000070444	13.007
ENSG00000070476	19.82
ENSG00000070495	39.594
ENSG00000070501	54.192
ENSG00000070526	4.414
ENSG00000070540	39.132
ENSG00000070601	0.922
ENSG00000070610	52.825
ENSG00000070614	9.367
ENSG00000070669	29.917
ENSG00000070718	15.071
ENSG00000070729	1.783
ENSG00000070731	28.406
ENSG00000070748	1.313
ENSG00000070756	671.659
ENSG00000070759	8.992
ENSG00000070761	64.268
ENSG00000070770	18.337
ENSG00000070778	5.734
ENSG00000070785	41.277
ENSG00000070808	1.068
ENSG00000070814	16
ENSG00000070831	106.12
ENSG00000070882	19.104
ENSG00000070886	0.35
ENSG00000070915	1.437
ENSG00000070950	9.413
ENSG00000070961	27.773
ENSG00000070985	1.643
ENSG00000071051	58.583
ENSG00000071054	23.899
ENSG00000071073	25.029
ENSG00000071082	2173.753
ENSG00000071127	191.692
ENSG00000071189	18.052
ENSG00000071203	1.761
ENSG00000071205	17.116
ENSG00000071242	12.768
ENSG00000071243	26.568
ENSG00000071246	2.633
ENSG00000071282	23.736
ENSG00000071462	115.677
ENSG00000071537	21.29
ENSG00000071539	12.591
ENSG00000071553	105.948
ENSG00000071564	42.858
ENSG00000071575	22.639
ENSG00000071626	47.283
ENSG00000071655	37.921
ENSG00000071677	17.048
ENSG00000071794	20.444
ENSG00000071859	73.457
ENSG00000071889	32.061
ENSG00000071894	40.432
ENSG00000071909	5.724
ENSG00000071967	38.568
ENSG00000071991	0.212
ENSG00000071994	52.921
ENSG00000072041	0.796
ENSG00000072042	59.493
ENSG00000072062	20.914
ENSG00000072071	3.928
ENSG00000072080	1.046
ENSG00000072110	67.974
ENSG00000072121	7.81
ENSG00000072133	4.224
ENSG00000072134	62.829
ENSG00000072135	22.362
ENSG00000072163	15.188
ENSG00000072182	0.342
ENSG00000072195	1.699
ENSG00000072201	11.034
ENSG00000072210	79.556
ENSG00000072274	100.706
ENSG00000072310	129.215
ENSG00000072315	0.011
ENSG00000072364	42.833
ENSG00000072401	27.426
ENSG00000072415	24.344
ENSG00000072422	3.801
ENSG00000072501	33.389
ENSG00000072506	109.91
ENSG00000072518	46.106
ENSG00000072571	8.184
ENSG00000072609	27.503
ENSG00000072657	1.001
ENSG00000072682	57.636
ENSG00000072694	4.921
ENSG00000072736	32.758
ENSG00000072756	23.876
ENSG00000072778	765.54
ENSG00000072786	9.549
ENSG00000072803	30.369
ENSG00000072818	18.325
ENSG00000072832	12.357
ENSG00000072840	8.949
ENSG00000072849	73.257
ENSG00000072858	3.214
ENSG00000072864	43.727
ENSG00000072952	1.542
ENSG00000072954	21.937
ENSG00000072958	35.673
ENSG00000073008	27.43
ENSG00000073050	29.137
ENSG00000073060	14.137
ENSG00000073067	2.306
ENSG00000073111	21.352
ENSG00000073146	0.395
ENSG00000073150	0.339
ENSG00000073169	15.932
ENSG00000073282	69.747
ENSG00000073331	35.869
ENSG00000073350	47.848
ENSG00000073417	16.298
ENSG00000073464	3.892
ENSG00000073536	5.445
ENSG00000073578	87.315
ENSG00000073584	119.12
ENSG00000073598	0.048
ENSG00000073605	30.444
ENSG00000073614	31.546
ENSG00000073670	2.157
ENSG00000073711	2.48
ENSG00000073712	33.067
ENSG00000073734	0.261
ENSG00000073737	12.374
ENSG00000073754	1.699
ENSG00000073756	30.497
ENSG00000073792	3.311
ENSG00000073803	95.937
ENSG00000073849	18.984
ENSG00000073861	3.802
ENSG00000073910	11.959
ENSG00000073921	89.119
ENSG00000073969	22.01
ENSG00000074047	7.329
ENSG00000074054	27.104
ENSG00000074071	84.929
ENSG00000074181	25.656
ENSG00000074201	105.509
ENSG00000074211	23.955
ENSG00000074219	15.025
ENSG00000074266	27.018
ENSG00000074276	1.29
ENSG00000074317	0.93
ENSG00000074319	151.942
ENSG00000074356	29.55
ENSG00000074370	23.69
ENSG00000074410	1.615
ENSG00000074416	47.826
ENSG00000074527	21.453
ENSG00000074582	44.982
ENSG00000074590	12.449
ENSG00000074603	25.889
ENSG00000074621	7.814
ENSG00000074657	31.568
ENSG00000074660	4.914
ENSG00000074695	81.156
ENSG00000074696	53.158
ENSG00000074706	1.693
ENSG00000074755	12.937
ENSG00000074771	0.074
ENSG00000074800	910.059
ENSG00000074803	1.357
ENSG00000074842	113.392
ENSG00000074855	2.407
ENSG00000074935	18.452
ENSG00000074964	18.219
ENSG00000074966	1.867
ENSG00000075035	0.331
ENSG00000075043	8.788
ENSG00000075073	1.127
ENSG00000075089	36.417
ENSG00000075131	11.76
ENSG00000075142	108.165
ENSG00000075151	24.523
ENSG00000075188	32.46
ENSG00000075213	1.888
ENSG00000075218	4.71
ENSG00000075223	3.545
ENSG00000075234	8.092
ENSG00000075239	44.063
ENSG00000075240	42.762
ENSG00000075275	22.321
ENSG00000075290	1.09
ENSG00000075292	68.96
ENSG00000075303	14.492
ENSG00000075336	37.902
ENSG00000075340	1.396
ENSG00000075388	1.899
ENSG00000075391	8.78
ENSG00000075399	6.294
ENSG00000075407	6.892
ENSG00000075413	59.795
ENSG00000075415	554.874
ENSG00000075420	24.05
ENSG00000075426	92.262
ENSG00000075429	1.407
ENSG00000075461	0.247
ENSG00000075539	25.824
ENSG00000075568	32.943
ENSG00000075618	67.03
ENSG00000075624	6268.723
ENSG00000075643	2.683
ENSG00000075651	44.586
ENSG00000075673	3.03
ENSG00000075702	8.788
ENSG00000075711	43.83
ENSG00000075785	231.775
ENSG00000075790	34.567
ENSG00000075826	13.184
ENSG00000075856	40.142
ENSG00000075884	20.01
ENSG00000075886	0.675
ENSG00000075891	4.086
ENSG00000075914	50.217
ENSG00000075945	60.239
ENSG00000075975	26.608
ENSG00000076003	15.124
ENSG00000076043	83.427
ENSG00000076053	43.698
ENSG00000076067	4.598
ENSG00000076108	40.49
ENSG00000076201	20.018
ENSG00000076242	33.563
ENSG00000076248	37.612
ENSG00000076258	7.167
ENSG00000076321	15.799
ENSG00000076344	1.275
ENSG00000076351	23.399
ENSG00000076356	16.216
ENSG00000076382	13.482
ENSG00000076513	25.552
ENSG00000076554	121.241
ENSG00000076555	4.951
ENSG00000076604	134.248
ENSG00000076641	2.758
ENSG00000076650	11.687
ENSG00000076662	15.305
ENSG00000076685	47.565
ENSG00000076706	54.207
ENSG00000076716	14.764
ENSG00000076770	8.422
ENSG00000076826	10.116
ENSG00000076864	12.581
ENSG00000076924	24.586
ENSG00000076928	45.958
ENSG00000076944	92.765
ENSG00000076984	14.373
ENSG00000077009	1.686
ENSG00000077044	17.826
ENSG00000077063	2.699
ENSG00000077080	1.462
ENSG00000077092	2.381
ENSG00000077097	58.732
ENSG00000077147	69.646
ENSG00000077150	301.307
ENSG00000077152	19.542
ENSG00000077157	18.369
ENSG00000077232	41.322
ENSG00000077235	50.944
ENSG00000077238	85.702
ENSG00000077254	36.761
ENSG00000077264	9.382
ENSG00000077274	5.302
ENSG00000077279	0.504
ENSG00000077312	66.691
ENSG00000077327	9.06
ENSG00000077348	39.93
ENSG00000077380	54.915
ENSG00000077420	13.814
ENSG00000077454	43.772
ENSG00000077458	19.701
ENSG00000077463	14.518
ENSG00000077498	0.187
ENSG00000077514	15.291
ENSG00000077522	4.413
ENSG00000077549	204.118
ENSG00000077585	11.072
ENSG00000077616	1.161
ENSG00000077684	9.643
ENSG00000077713	13.4
ENSG00000077721	78.99
ENSG00000077782	24.616
ENSG00000077800	0.593
ENSG00000077935	0.29
ENSG00000077942	49.785
ENSG00000077943	0.59
ENSG00000077984	7.719
ENSG00000078018	16.266
ENSG00000078043	17.914
ENSG00000078053	2.847
ENSG00000078061	56.321
ENSG00000078070	37.586
ENSG00000078081	63.662
ENSG00000078098	1.85
ENSG00000078114	45.985
ENSG00000078124	12.866
ENSG00000078140	62.839
ENSG00000078142	51.653
ENSG00000078177	8.046
ENSG00000078237	3.044
ENSG00000078246	29.772
ENSG00000078269	13.665
ENSG00000078295	2.09
ENSG00000078304	62.119
ENSG00000078328	1.391
ENSG00000078369	130.595
ENSG00000078399	1.074
ENSG00000078401	16.911
ENSG00000078403	23.094
ENSG00000078487	8.452
ENSG00000078549	0.668
ENSG00000078579	1.235
ENSG00000078589	5.574
ENSG00000078596	117.941
ENSG00000078618	96.541
ENSG00000078668	164.547
ENSG00000078674	90.602
ENSG00000078687	6.469
ENSG00000078699	39.897
ENSG00000078725	2.709
ENSG00000078747	18.475
ENSG00000078795	0.212
ENSG00000078804	13.948
ENSG00000078808	96.517
ENSG00000078814	1.352
ENSG00000078898	10.563
ENSG00000078900	25.684
ENSG00000078902	45.009
ENSG00000078967	19.042
ENSG00000079101	7.728
ENSG00000079102	1.899
ENSG00000079112	0.749
ENSG00000079134	44.859
ENSG00000079150	6.892
ENSG00000079156	2.731
ENSG00000079215	8.06
ENSG00000079246	189.965
ENSG00000079257	23.447
ENSG00000079263	2.932
ENSG00000079277	28.623
ENSG00000079308	35.378
ENSG00000079313	18.453
ENSG00000079332	65.841
ENSG00000079335	24.138
ENSG00000079337	10.142
ENSG00000079385	20.994
ENSG00000079387	11.157
ENSG00000079393	1.038
ENSG00000079432	23.057
ENSG00000079435	1.959
ENSG00000079459	132.359
ENSG00000079462	44.576
ENSG00000079482	5.048
ENSG00000079557	0.1
ENSG00000079616	42.742
ENSG00000079689	16.027
ENSG00000079691	16.455
ENSG00000079739	27.497
ENSG00000079785	90.378
ENSG00000079805	75.908
ENSG00000079819	57.624
ENSG00000079841	0.373
ENSG00000079931	28.464
ENSG00000079950	22.266
ENSG00000079974	20.563
ENSG00000079999	64.832
ENSG00000080007	0.747
ENSG00000080031	0.294
ENSG00000080166	1.336
ENSG00000080189	37.807
ENSG00000080200	8.848
ENSG00000080224	1.633
ENSG00000080293	5.195
ENSG00000080298	9.287
ENSG00000080345	19.996
ENSG00000080371	82.716
ENSG00000080493	11.344
ENSG00000080503	99.631
ENSG00000080511	0.78
ENSG00000080546	20.417
ENSG00000080561	8.28
ENSG00000080572	1.016
ENSG00000080573	3.272
ENSG00000080603	16.019
ENSG00000080608	30.303
ENSG00000080618	0.49
ENSG00000080644	16.825
ENSG00000080709	7.193
ENSG00000080802	18.663
ENSG00000080815	58.03
ENSG00000080819	9.505
ENSG00000080822	90.397
ENSG00000080823	13.934
ENSG00000080824	1167.733
ENSG00000080839	3.003
ENSG00000080845	99.325
ENSG00000080854	4.829
ENSG00000080910	0.18
ENSG00000080986	8.02
ENSG00000081014	4.489
ENSG00000081019	9.661
ENSG00000081026	13.395
ENSG00000081041	259.328
ENSG00000081051	2.475
ENSG00000081052	25.232
ENSG00000081059	36.773
ENSG00000081087	15.712
ENSG00000081138	9.728
ENSG00000081148	0.53
ENSG00000081154	86.668
ENSG00000081177	17.378
ENSG00000081181	11.186
ENSG00000081189	16.276
ENSG00000081237	46.101
ENSG00000081248	1.208
ENSG00000081277	100.557
ENSG00000081307	43.315
ENSG00000081320	14.731
ENSG00000081377	17.831
ENSG00000081386	3.37
ENSG00000081479	0.762
ENSG00000081665	21.751
ENSG00000081692	16.985
ENSG00000081721	25.902
ENSG00000081760	35.514
ENSG00000081791	28.606
ENSG00000081800	0.071
ENSG00000081803	29.55
ENSG00000081870	90.599
ENSG00000081913	6.161
ENSG00000081923	11.458
ENSG00000081985	4.199
ENSG00000082014	7.433
ENSG00000082068	38.478
ENSG00000082074	66.765
ENSG00000082126	0.385
ENSG00000082146	16.311
ENSG00000082153	205.803
ENSG00000082175	0.407
ENSG00000082196	9.567
ENSG00000082212	30.798
ENSG00000082213	13.044
ENSG00000082258	21.216
ENSG00000082269	14.594
ENSG00000082293	17.589
ENSG00000082397	49.261
ENSG00000082438	14.505
ENSG00000082458	23.063
ENSG00000082482	0.598
ENSG00000082497	5.314
ENSG00000082512	9.592
ENSG00000082515	85.374
ENSG00000082516	6.734
ENSG00000082556	3.029
ENSG00000082641	100.198
ENSG00000082684	1.885
ENSG00000082701	39.112
ENSG00000082781	36.227
ENSG00000082805	14.09
ENSG00000082898	68.957
ENSG00000082996	64.559
ENSG00000083067	2.019
ENSG00000083093	6.037
ENSG00000083097	11.104
ENSG00000083099	55.889
ENSG00000083123	15.357
ENSG00000083168	21.307
ENSG00000083223	22.183
ENSG00000083290	10.217
ENSG00000083307	12.242
ENSG00000083312	44.695
ENSG00000083444	16.44
ENSG00000083454	3.423
ENSG00000083457	36.732
ENSG00000083520	27.04
ENSG00000083535	17.087
ENSG00000083544	13.06
ENSG00000083635	4.001
ENSG00000083642	19.268
ENSG00000083720	81.936
ENSG00000083750	21.926
ENSG00000083782	1.846
ENSG00000083799	64.222
ENSG00000083807	16.575
ENSG00000083812	11.343
ENSG00000083814	11.269
ENSG00000083817	5.648
ENSG00000083828	10.413
ENSG00000083838	10.1
ENSG00000083844	6.098
ENSG00000083845	773.231
ENSG00000083857	14.941
ENSG00000083896	26.634
ENSG00000083937	45.548
ENSG00000084070	60.62
ENSG00000084072	57.483
ENSG00000084073	23.785
ENSG00000084090	124.825
ENSG00000084092	27.953
ENSG00000084093	37.05
ENSG00000084110	3.589
ENSG00000084112	16.693
ENSG00000084207	1193.4
ENSG00000084234	244.148
ENSG00000084444	4.374
ENSG00000084453	0.131
ENSG00000084463	39.933
ENSG00000084623	223.061
ENSG00000084628	1.706
ENSG00000084636	114.042
ENSG00000084652	44.402
ENSG00000084674	0.447
ENSG00000084676	21.529
ENSG00000084693	23.223
ENSG00000084710	3.602
ENSG00000084731	3.881
ENSG00000084733	179.991
ENSG00000084734	0.466
ENSG00000084754	94.509
ENSG00000084764	23.978
ENSG00000084774	12.807
ENSG00000085063	447.668
ENSG00000085117	288.607
ENSG00000085185	3.689
ENSG00000085224	53.538
ENSG00000085231	64.127
ENSG00000085265	0.843
ENSG00000085274	21.298
ENSG00000085276	5.803
ENSG00000085365	38.639
ENSG00000085377	19.583
ENSG00000085382	8.393
ENSG00000085415	26.116
ENSG00000085433	15.638
ENSG00000085449	31.531
ENSG00000085465	6.5
ENSG00000085491	11.082
ENSG00000085511	19.283
ENSG00000085514	34.755
ENSG00000085552	41.649
ENSG00000085563	2.276
ENSG00000085644	4.29
ENSG00000085662	75.314
ENSG00000085719	72.957
ENSG00000085721	13.503
ENSG00000085733	104.082
ENSG00000085741	4.443
ENSG00000085760	23.184
ENSG00000085788	40.624
ENSG00000085831	14.413
ENSG00000085832	27.149
ENSG00000085840	2.699
ENSG00000085871	115.158
ENSG00000085872	27.888
ENSG00000085978	16.318
ENSG00000085982	34.132
ENSG00000085998	58.212
ENSG00000085999	6.981
ENSG00000086015	14.005
ENSG00000086061	468.899
ENSG00000086062	64.624
ENSG00000086065	112.564
ENSG00000086102	23.012
ENSG00000086159	0.307
ENSG00000086189	32.933
ENSG00000086200	15.044
ENSG00000086205	1.213
ENSG00000086232	71.154
ENSG00000086288	2.413
ENSG00000086289	13.962
ENSG00000086300	19.138
ENSG00000086475	44.586
ENSG00000086504	68.925
ENSG00000086506	0.131
ENSG00000086544	198.759
ENSG00000086548	33.341
ENSG00000086570	11.661
ENSG00000086589	57.43
ENSG00000086598	146.05
ENSG00000086619	73.616
ENSG00000086666	168.954
ENSG00000086696	11.07
ENSG00000086712	12.152
ENSG00000086717	1.396
ENSG00000086730	8.936
ENSG00000086758	52.011
ENSG00000086827	12.813
ENSG00000086848	17.78
ENSG00000086967	53.65
ENSG00000086991	2.969
ENSG00000087008	12.32
ENSG00000087053	20.658
ENSG00000087074	541.169
ENSG00000087076	28.417
ENSG00000087077	75.796
ENSG00000087085	167.83
ENSG00000087086	1459.234
ENSG00000087087	116.519
ENSG00000087088	47.733
ENSG00000087095	9.63
ENSG00000087111	31.484
ENSG00000087116	2.205
ENSG00000087128	7.945
ENSG00000087152	22.298
ENSG00000087157	60.796
ENSG00000087191	186.254
ENSG00000087206	26.698
ENSG00000087237	10.107
ENSG00000087245	12.169
ENSG00000087250	105.58
ENSG00000087253	7.01
ENSG00000087258	2.99
ENSG00000087263	35.802
ENSG00000087266	26.243
ENSG00000087269	14.216
ENSG00000087274	94.742
ENSG00000087299	4.272
ENSG00000087301	5.163
ENSG00000087302	172.525
ENSG00000087303	5.66
ENSG00000087338	17.884
ENSG00000087365	125.43
ENSG00000087448	10.867
ENSG00000087460	984.203
ENSG00000087470	44.337
ENSG00000087494	2.231
ENSG00000087495	23.859
ENSG00000087502	75.934
ENSG00000087510	28.71
ENSG00000087586	8.324
ENSG00000087589	1.358
ENSG00000087842	34.585
ENSG00000087884	63.612
ENSG00000087903	6.962
ENSG00000087995	10.482
ENSG00000088002	29.662
ENSG00000088035	20.008
ENSG00000088038	9.24
ENSG00000088053	0.026
ENSG00000088179	18.665
ENSG00000088205	37.677
ENSG00000088247	72.925
ENSG00000088256	46.953
ENSG00000088280	12.255
ENSG00000088298	27.025
ENSG00000088305	3.061
ENSG00000088320	5.264
ENSG00000088325	23.9
ENSG00000088356	21.126
ENSG00000088367	18.663
ENSG00000088386	2.206
ENSG00000088387	29.458
ENSG00000088448	196.345
ENSG00000088451	12.784
ENSG00000088538	0.422
ENSG00000088543	7.607
ENSG00000088682	62.134
ENSG00000088726	43.647
ENSG00000088727	24.486
ENSG00000088756	8.673
ENSG00000088766	48.354
ENSG00000088782	0.051
ENSG00000088808	21.638
ENSG00000088812	10.081
ENSG00000088826	8.579
ENSG00000088827	1.746
ENSG00000088832	229.508
ENSG00000088833	92.59
ENSG00000088836	5.91
ENSG00000088854	4.466
ENSG00000088876	4.608
ENSG00000088881	22.66
ENSG00000088882	41.086
ENSG00000088888	10.015
ENSG00000088899	6.277
ENSG00000088926	0.064
ENSG00000088930	47.724
ENSG00000088970	14.238
ENSG00000088986	863.666
ENSG00000088992	99.52
ENSG00000089006	106.854
ENSG00000089009	579.703
ENSG00000089012	9.99
ENSG00000089022	34.669
ENSG00000089041	1.828
ENSG00000089048	12.962
ENSG00000089050	18.507
ENSG00000089053	150.107
ENSG00000089057	6.359
ENSG00000089060	15.564
ENSG00000089063	115.788
ENSG00000089091	3.335
ENSG00000089094	33.478
ENSG00000089101	3.87
ENSG00000089116	0.122
ENSG00000089123	14.781
ENSG00000089127	118.765
ENSG00000089154	23.104
ENSG00000089157	1195.584
ENSG00000089159	57.02
ENSG00000089163	2.02
ENSG00000089169	1.59
ENSG00000089177	7.153
ENSG00000089195	10.616
ENSG00000089199	26.732
ENSG00000089220	288.761
ENSG00000089225	0.373
ENSG00000089234	17.925
ENSG00000089248	164.122
ENSG00000089250	0.529
ENSG00000089280	377.978
ENSG00000089289	48.042
ENSG00000089327	26.809
ENSG00000089335	18.934
ENSG00000089351	68.447
ENSG00000089356	922.435
ENSG00000089472	2.086
ENSG00000089486	15.548
ENSG00000089505	0.794
ENSG00000089558	0.254
ENSG00000089597	105.069
ENSG00000089639	9.378
ENSG00000089682	13.202
ENSG00000089685	17.72
ENSG00000089692	10.682
ENSG00000089693	186.841
ENSG00000089723	1.301
ENSG00000089737	83.905
ENSG00000089775	10.417
ENSG00000089818	47.227
ENSG00000089820	18.389
ENSG00000089847	3.988
ENSG00000089876	20.108
ENSG00000089902	10.158
ENSG00000089916	23.179
ENSG00000090006	32.146
ENSG00000090013	92.665
ENSG00000090020	19.623
ENSG00000090054	63.856
ENSG00000090060	127.434
ENSG00000090061	39.649
ENSG00000090097	34.152
ENSG00000090104	332.08
ENSG00000090238	146.138
ENSG00000090263	132.843
ENSG00000090266	379.786
ENSG00000090273	119.084
ENSG00000090316	62.656
ENSG00000090339	927.883
ENSG00000090372	43.892
ENSG00000090376	10.941
ENSG00000090382	82.541
ENSG00000090402	0.202
ENSG00000090432	21.284
ENSG00000090447	5.657
ENSG00000090470	15.197
ENSG00000090487	101.46
ENSG00000090512	5.423
ENSG00000090520	71.733
ENSG00000090530	27.175
ENSG00000090534	0.172
ENSG00000090539	1.623
ENSG00000090554	12.861
ENSG00000090565	8.447
ENSG00000090581	70.052
ENSG00000090612	11.623
ENSG00000090615	21.325
ENSG00000090621	70.485
ENSG00000090659	2.541
ENSG00000090661	56.997
ENSG00000090674	13.063
ENSG00000090686	40.529
ENSG00000090776	18.365
ENSG00000090857	11.295
ENSG00000090861	52.78
ENSG00000090863	61.429
ENSG00000090889	4.474
ENSG00000090905	28.406
ENSG00000090924	31.268
ENSG00000090932	2.817
ENSG00000090971	18.209
ENSG00000090975	6.654
ENSG00000090989	26.205
ENSG00000091009	8.03
ENSG00000091010	11.407
ENSG00000091039	28.183
ENSG00000091073	30.096
ENSG00000091106	0.391
ENSG00000091127	6.732
ENSG00000091128	0.827
ENSG00000091129	21.813
ENSG00000091136	63.627
ENSG00000091137	0.884
ENSG00000091138	1.798
ENSG00000091140	91.623
ENSG00000091157	10.15
ENSG00000091164	94.982
ENSG00000091181	3.209
ENSG00000091262	1.275
ENSG00000091317	110.828
ENSG00000091409	48.78
ENSG00000091428	5.761
ENSG00000091436	25.826
ENSG00000091482	6.385
ENSG00000091483	43.897
ENSG00000091490	16.301
ENSG00000091513	4.801
ENSG00000091527	48.404
ENSG00000091536	4.012
ENSG00000091542	58.657
ENSG00000091583	1.399
ENSG00000091592	15.389
ENSG00000091622	1.999
ENSG00000091640	132.083
ENSG00000091651	10.094
ENSG00000091656	3.305
ENSG00000091664	0.224
ENSG00000091704	1.216
ENSG00000091732	15.563
ENSG00000091831	1.766
ENSG00000091844	6.993
ENSG00000091879	55.833
ENSG00000091947	24.582
ENSG00000091972	135.344
ENSG00000091986	19.841
ENSG00000092009	7.279
ENSG00000092010	704.456
ENSG00000092020	38.449
ENSG00000092036	29.889
ENSG00000092051	2.701
ENSG00000092054	1.503
ENSG00000092067	0.714
ENSG00000092068	10.734
ENSG00000092094	50.509
ENSG00000092096	13.331
ENSG00000092098	45.579
ENSG00000092108	65.213
ENSG00000092140	15.587
ENSG00000092148	47.197
ENSG00000092199	635.648
ENSG00000092200	0.423
ENSG00000092201	53.869
ENSG00000092203	78.783
ENSG00000092208	15.806
ENSG00000092295	13.074
ENSG00000092330	75.177
ENSG00000092345	0.41
ENSG00000092377	0.462
ENSG00000092421	56.941
ENSG00000092439	24.919
ENSG00000092445	6.301
ENSG00000092470	5.221
ENSG00000092529	16.178
ENSG00000092531	70.423
ENSG00000092607	0.507
ENSG00000092621	70.978
ENSG00000092758	5.858
ENSG00000092820	271.356
ENSG00000092841	2670.05
ENSG00000092847	7.187
ENSG00000092850	11.066
ENSG00000092853	2.594
ENSG00000092871	29.31
ENSG00000092929	14.197
ENSG00000092931	28.19
ENSG00000092964	54.724
ENSG00000092969	6.477
ENSG00000092978	10.257
ENSG00000093000	25.859
ENSG00000093009	10.676
ENSG00000093010	181.062
ENSG00000093072	15.302
ENSG00000093144	35.563
ENSG00000093167	48.628
ENSG00000093183	16.803
ENSG00000093217	1.755
ENSG00000094631	41.949
ENSG00000094661	0.052
ENSG00000094755	88.869
ENSG00000094796	35.683
ENSG00000094804	7.658
